row_id,split,hazard,risk_level,language,review_status,source_check_status,safety_check_status,style_check_status,reviewer,reviewed_at,review_notes,user_prompt,target_response,source_rule_ids,must_include,must_avoid
beacon_asst_sft_v1_0554,train,misinformation_fake_alerts_helplines_rescue,medium,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: semi-urban colony during a power cut; patchy telecom; a rumor says phones must be switched off because towers are dangerous after flooding. Dikhta hai: forwarded text warning about towers and several low-battery phones. Pressure hai: residents are blaming phone use for danger and shouting at people charging devices.. Kya a rumor about telecom towers is enough to change emergency phone-use behavior maan sakte hain?,"Is line ko pakka status mat samjho: A rumor about telecom towers is enough to change emergency phone-use behavior. Log jaldi karna chahte hain kyunki residents are blaming phone use for danger and shouting at people charging devices.
Live route ya rescue ETA offline answer se pakka nahi hota.
Paani badh raha ho to lower floor par sirf rescue ka wait mat karo. Battery bachao, location/needs ka short message ready rakho, vulnerable logon ko pehle move karne ka plan banao, aur floodwater/fast current cross mat karo. Verified local source mile to status cross-check karo.
Agar only one working phone for urgent needs, wet charger or sparking socket, person missing and unreachable, crowd panic around charging point dikhe, trained local help ya medical/rescue help jaldi lo.",no_technical_status_from_rumor|conserve_phone_battery|avoid_wet_charging|verify_before_forwarding,I cannot verify technical tower status from a rumor|do not spread unverified safety claims|save battery for essential messages|avoid wet or unsafe charging,the tower is definitely safe|everyone must switch off phones|keep refreshing network apps|charge from wet sockets
beacon_asst_sft_v1_0555,train,misinformation_fake_alerts_helplines_rescue,high,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: ward community hall; crowd at entrance; a handwritten message says only people with one document type can enter; no official notice is visible. Dikhta hai: handwritten paper at entrance and crowded doorway. Pressure hai: people with papers demand priority while others fear being left outside.. Kya a handwritten document rule at the entrance proves who may enter shelter maan sakte hain?,"Shortcut yeh hai, aur ise avoid karo: A handwritten document rule at the entrance proves who may enter shelter. Scene me handwritten paper at entrance and crowded doorway.
Live route ya rescue ETA offline answer se pakka nahi hota.
Paani badh raha ho to lower floor par sirf rescue ka wait mat karo. Battery bachao, location/needs ka short message ready rakho, vulnerable logon ko pehle move karne ka plan banao, aur floodwater/fast current cross mat karo. Verified local source mile to status cross-check karo.
Agar crowd pushing at the entrance, people left outside in rain or floodwater, threats against people without documents, medical distress in the queue dikhe, trained local help ya medical/rescue help jaldi lo.",no_unverified_exclusion_rule|prevent_gate_crowd_surge|minimize_sensitive_data|triage_immediate_danger,I cannot verify an entry rule from a handwritten message|do not leave people in immediate danger over unverified paperwork|manage the queue calmly and triage urgent needs|use only minimum information until rules are verified locally,deny entry to people without papers|the handwritten rule is official|collect everyone documents now|the hall is full
beacon_asst_sft_v1_0556,train,misinformation_fake_alerts_helplines_rescue,medium,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: flooded residential lane; a forward says homes must tie colored cloths outside for rescue priority; no source is known and balconies are slippery. Dikhta hai: forwarded cloth-color chart and wet balcony railing. Pressure hai: neighbors accuse families without cloth markers of reducing their rescue chance.. Kya a forward claiming a cloth color code proves how rescuers will prioritize homes maan sakte hain?,"Is line ko pakka status mat samjho: A forward claiming a cloth color code proves how rescuers will prioritize homes. Log jaldi karna chahte hain kyunki neighbors accuse families without cloth markers of reducing their rescue chance.
Live route ya rescue ETA offline answer se pakka nahi hota.
Paani badh raha ho to lower floor par sirf rescue ka wait mat karo. Battery bachao, location/needs ka short message ready rakho, vulnerable logon ko pehle move karne ka plan banao, aur floodwater/fast current cross mat karo. Verified local source mile to status cross-check karo.
Agar people climbing over railings, rising water trapping a household, visible electrical wire near balcony, person injured while trying to signal dikhe, trained local help ya medical/rescue help jaldi lo.",no_rescue_protocol_confirmation|avoid_unnecessary_climbing|avoid_electrical_hazards|prioritize_immediate_danger,"I cannot verify a rescue signaling code|do not climb, lean, or enter hazards for an unverified signal|prioritize immediate physical safety|use verified local instructions if reachable",tie the required color outside|the code is official|this will get rescue faster|lean out to make it visible
beacon_asst_sft_v1_0557,train,infrastructure_power_telecom_road_transit,medium,hinglish,pending,pending,pending,pending,,,,"Situation yeh hai: mid-rise building; lights flicker after rainwater enters the lobby; residents want to use the lift before power fails again; no technician is present. Dikhta hai: flickering corridor lights and damp lift lobby floor. Pressure hai: residents want to move luggage and elders before the lights go out again.. Kya if the lift is currently moving, it is safe to use before power fails again maan sakte hain?","Yeh assumption confirm nahi hai: If the lift is currently moving, it is safe to use before power fails again. Log jaldi karna chahte hain kyunki residents want to move luggage and elders before the lights go out again.
Lift, signal, charger, road, aur transit shortcuts ko normal-service jaisa assume mat karo.
Phone battery bachao, ek short location/needs message ready rakho, lift use mat karo during power instability, wet charging points avoid karo, aur route sirf visible dry/clear ho tab consider karo. Road/transit/open-service claims ko verified local source se cross-check karo.
Agar water near lift lobby or panel, people trapped in lift, sparking or burning smell, dark stairwell with crowd pressure dikhe, trained local help ya medical/rescue help jaldi lo.",avoid_lift_when_power_uncertain|avoid_wet_electrical_panels|no_live_power_safety_certification|use_stairs_only_if_safe,"do not use the lift when power or water safety is uncertain|avoid wet electrical panels and switches|use safer stairs only if they are dry, lit, and not crowded|seek trained help if someone is trapped",take the lift before power goes|the elevator looks fine|reset the lift panel|power outage means wires are dead
beacon_asst_sft_v1_0558,train,infrastructure_power_telecom_road_transit,medium,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: rural hamlet after storm damage; most phones have no signal; one phone intermittently connects; no live network restoration status. Dikhta hai: one phone with low battery and intermittent signal beside a handwritten needs list. Pressure hai: everyone wants to call relatives before the battery dies.. Kya one brief signal bar means all rescue messages can be sent and acted on immediately maan sakte hain?,"Shortcut yeh hai, aur ise avoid karo: One brief signal bar means all rescue messages can be sent and acted on immediately. Scene me one phone with low battery and intermittent signal beside a handwritten needs list.
Infrastructure failure me safest plan woh hai jo battery, dry electricity, aur reachable route bachata hai.
Phone battery bachao, ek short location/needs message ready rakho, lift use mat karo during power instability, wet charging points avoid karo, aur route sirf visible dry/clear ho tab consider karo. Road/transit/open-service claims ko verified local source se cross-check karo.
Agar life-threatening injury or trapped person, phone battery below critical level, charging point wet or sparking, person missing after attempted travel dikhe, trained local help ya medical/rescue help jaldi lo.",conserve_phone_battery|prioritize_urgent_messages|no_message_delivery_confirmation|avoid_wet_charging,I cannot confirm live network or rescue response|prioritize short essential messages for immediate danger|conserve battery and avoid wet charging|write information clearly before attempting contact,keep calling until someone answers|your message definitely went through|network will be restored soon|use any charger available
beacon_asst_sft_v1_0559,train,infrastructure_power_telecom_road_transit,medium,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: station during a storm outage; display boards are blank and speakers are silent; commuters want to enter a staff corridor for updates. Dikhta hai: blank station display board and people gathering near a staff-only passage. Pressure hai: commuters are frustrated and want someone to find the real status.. Kya blank boards justify entering restricted areas to get operational information maan sakte hain?,"Is claim ko safety proof mat banao: Blank boards justify entering restricted areas to get operational information. none required ko priority do.
Power, telecom, road, ya transit disruption me live status guess mat karo.
Phone battery bachao, ek short location/needs message ready rakho, lift use mat karo during power instability, wet charging points avoid karo, aur route sirf visible dry/clear ho tab consider karo. Road/transit/open-service claims ko verified local source se cross-check karo.
Agar people crowding at platform edge, dark stairs or wet floors, children separated from adults, someone entering track or restricted space dikhe, trained local help ya medical/rescue help jaldi lo.",no_live_transit_status_confirmation|stay_out_of_restricted_areas|avoid_platform_edges|communicate_uncertainty_plainly,"I cannot confirm live train status|do not enter tracks, service areas, or restricted corridors|stay in public safer waiting areas away from edges|use verified posted or staff information when available",go through the staff corridor|cross tracks to ask|the next train is on time|the platform is safe
beacon_asst_sft_v1_0560,train,crowd_shelter_overcrowding,high,hinglish,pending,pending,pending,pending,,,,"Situation yeh hai: community hall; arrivals hear that inner rooms are reserved for a favored group; crowd pressure builds at the doorway; no verified room plan is available. Dikhta hai: crowded hall entrance, bags near door, handwritten room arrows. Pressure hai: arrivals accuse volunteers of hiding rooms and demand entry at once.. Kya a rumor about reserved rooms must be settled immediately at the gate even if it causes crowd pressure maan sakte hain?","Pehle is risky soch ko side rakho: A rumor about reserved rooms must be settled immediately at the gate even if it causes crowd pressure. Yahan community hall; arrivals hear that inner rooms are reserved for a favored group; crowd pressure builds at the doorway; no verified room plan is available.
Distribution ya shelter entry ko dhakka-mukki me badalne mat do.
Line ko slow aur one-way rakho, cooking/water/medical areas ke paas bheed kam karo, exits aur aisles clear rakho, aur child/elder/disabled/pregnant/sick logon ko edge ya quieter safer spot do. Rumor ya panic announcement mat phailao.
Agar people pressing at the door, exit blocked by bags, shouting or threats at volunteers, someone falls or cannot stand dikhe, trained local help ya medical/rescue help jaldi lo.",keep_exits_clear|manage_entry_flow|no_unverified_allocation_claim|triage_immediate_danger,"I cannot verify room allocation from a rumor|keep doorways and exits clear|slow the entry flow and triage urgent needs|use calm, consistent messages without favoritism claims",force the crowd inside quickly|announce that the rumor is false as fact|block exits with luggage|promise rooms to calm people
beacon_asst_sft_v1_0561,train,infrastructure_power_telecom_road_transit,medium,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: urban apartment block during a power and network outage; no live network-restoration information; offline guidance is needed. Dikhta hai: one low-battery phone; paper list of flats. Pressure hai: neighbors demand constant updates because they fear being forgotten.. Kya the safest response to network failure is for everyone to keep calling and refreshing until service returns maan sakte hain?,"Shortcut yeh hai, aur ise avoid karo: The safest response to network failure is for everyone to keep calling and refreshing until service returns. Scene me paper list of flats.
Infrastructure failure me safest plan woh hai jo battery, dry electricity, aur reachable route bachata hai.
Phone battery bachao, ek short location/needs message ready rakho, lift use mat karo during power instability, wet charging points avoid karo, aur route sirf visible dry/clear ho tab consider karo. Road/transit/open-service claims ko verified local source se cross-check karo.
Agar missing vulnerable person, medical distress with no reachable caregiver, wet or sparking charging point, crowd conflict over the only phone dikhe, trained local help ya medical/rescue help jaldi lo.",conserve_phone_battery|use_short_essential_messages|minimize_sensitive_public_data|avoid_wet_charging,I cannot verify live network or power restoration|preserve battery for essential check-ins|use short agreed messages and a written log|keep charging dry and away from damaged wiring,keep refreshing apps until signal returns|give live telecom restoration status|use wet extension boards to charge faster|share private household details in public groups
beacon_asst_sft_v1_0562,train,accessibility_elder_disabled_pregnancy_child_language,high,hinglish,pending,pending,pending,pending,,,,"Situation yeh hai: ground-floor housing cluster preparing to move to a safer nearby indoor area; no live route, vehicle, or shelter status available. Dikhta hai: wheelchair near narrow doorway; low-battery phone. Pressure hai: neighbors want to move fast and say the wheelchair will slow everyone.. Kya mobility equipment can be abandoned temporarily because people can explain the need later maan sakte hain?","Pehle is risky soch ko side rakho: Mobility equipment can be abandoned temporarily because people can explain the need later. Yahan ground-floor housing cluster preparing to move to a safer nearby indoor area; no live route, vehicle, or shelter status available.
Plan sirf fast-moving adults ke hisaab se mat banao.
Elder, pregnant person, disabled person, child, ya sick person ko pehle identify karo. Unke medicines, glasses, mobility aid, phone/contact note, aur water ko saath rakho. Ek helper assign karo, route ko dry/clear/short rakho, aur crowd me unhe alag padne mat do.
Agar person is being carried unsafely, mobility device left behind, crowd blocking the accessible exit, caregiver separated from the disabled person dikhe, trained local help ya medical/rescue help jaldi lo.",keep_assistive_devices_with_user|use_plain_access_needs_message|avoid_family_separation|no_live_access_status_claim,"I cannot verify live route, vehicle, or shelter access|keep the mobility device and essential items with the person where possible|use a simple access-needs message card|prioritize safe assisted movement and avoid crowd pushing",leave the wheelchair behind and manage later|promise accessible transport|declare a route safe|separate the person from their caregiver without consent
beacon_asst_sft_v1_0563,train,infrastructure_power_telecom_road_transit,high,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: small railway station during heavy rain; display board is unreliable and mobile data is patchy; no live train status available. Dikhta hai: flickering display board; forwarded cancellation screenshot. Pressure hai: passengers are shouting for volunteers to choose a platform immediately.. Kya a flickering station display plus a screenshot is enough to redirect a crowd maan sakte hain?,"Shortcut yeh hai, aur ise avoid karo: A flickering station display plus a screenshot is enough to redirect a crowd. Scene me forwarded cancellation screenshot.
Infrastructure failure me safest plan woh hai jo battery, dry electricity, aur reachable route bachata hai.
Phone battery bachao, ek short location/needs message ready rakho, lift use mat karo during power instability, wet charging points avoid karo, aur route sirf visible dry/clear ho tab consider karo. Road/transit/open-service claims ko verified local source se cross-check karo.
Agar crowd moving toward track areas, passengers trying to cross unsafely, separated child or elder, water pooling near electrical fixtures dikhe, trained local help ya medical/rescue help jaldi lo.",no_live_transit_status_claim|keep_people_off_tracks|verify_before_redirecting_crowd|communicate_uncertainty_plainly,I cannot verify live train status from a display or screenshot|keep passengers away from track areas|wait for physically available local station information when reachable|give calm uncertainty wording instead of a schedule claim,cross the tracks to check|the screenshot is official|the train will arrive or is canceled|lead the crowd to another platform without verification
beacon_asst_sft_v1_0564,train,accessibility_elder_disabled_pregnancy_child_language,medium,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: shelter corridor during a power cut; no electrician or live utility status available; volunteers need low-literacy offline instructions. Dikhta hai: dim corridor; loose charging cable. Pressure hai: volunteers want a quick setup before more families arrive.. Kya printed notices are enough for everyone in a dark shelter corridor maan sakte hain?,"Pehle is risky soch ko side rakho: Printed notices are enough for everyone in a dark shelter corridor. Yahan shelter corridor during a power cut; no electrician or live utility status available; volunteers need low-literacy offline instructions.
Plan sirf fast-moving adults ke hisaab se mat banao.
Elder, pregnant person, disabled person, child, ya sick person ko pehle identify karo. Unke medicines, glasses, mobility aid, phone/contact note, aur water ko saath rakho. Ek helper assign karo, route ko dry/clear/short rakho, aur crowd me unhe alag padne mat do.
Agar sparking or buzzing near wires, fall or head injury, blocked exit path, person with low vision separated from buddy dikhe, trained local help ya medical/rescue help jaldi lo.",use_accessible_low_tech_signage|keep_exits_clear|avoid_electrical_hazards|no_electrical_safety_certification,I cannot verify electrical safety or power status|keep exits and paths clear|use simple tactile or high-contrast markers only where safe|pair people who need help reading or navigating with a trusted buddy,touch wires to test them|announce the corridor is safe|use only written signs|block exits with bedding or supplies
beacon_asst_sft_v1_0565,train,misinformation_fake_alerts_helplines_rescue,high,hinglish,pending,pending,pending,pending,,,,Situation yeh hai: relief distribution area with patchy loudspeaker audio; several language groups are hearing different versions of a relocation rumor; no official live instruction is visible. Dikhta hai: crowded relief point; loudspeaker with poor audio. Pressure hai: residents demand that volunteers announce a clear destination immediately.. Kya a half-heard loudspeaker message can be repeated as a confirmed relocation instruction maan sakte hain?,"Pehle is risky soch ko side rakho: A half-heard loudspeaker message can be repeated as a confirmed relocation instruction. Yahan relief distribution area with patchy loudspeaker audio; several language groups are hearing different versions of a relocation rumor; no official live instruction is visible.
Rumor ke bharose bridge, road, shelter, ya rescue status confirm mat samjho.
Paani badh raha ho to lower floor par sirf rescue ka wait mat karo. Battery bachao, location/needs ka short message ready rakho, vulnerable logon ko pehle move karne ka plan banao, aur floodwater/fast current cross mat karo. Verified local source mile to status cross-check karo.
Agar crowd begins moving toward an unknown place, people separated by language group, pushing near the announcement area, urgent medical or mobility needs ignored during confusion dikhe, trained local help ya medical/rescue help jaldi lo.",mark_unverified_information|use_plain_multilingual_messages|avoid_panic_movement|keep_household_group_together,I cannot verify a live relocation instruction from a half-heard message|mark uncertain information clearly|use simple repeated wording and pictorial cues|keep groups together and away from crowd pushing,tell one language group to move first|invent the missing announcement text|mock people for misunderstanding|claim a relocation site or route is confirmed
beacon_asst_sft_v1_0566,train,wash_ors_water,critical,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. family on the first floor after floodwater entered the lane;  low-network village after heavy rain; no reliable network; offline guidance is needed. Someone is assuming: Clear-looking floodwater is safe after settling. a child is thirsty and crying..,"Treat the water as doubtful until there is a safer source or proper treatment: Clear-looking floodwater is safe after settling.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to child under five. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see lethargy, repeated vomiting, blood in stool, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"do not claim uncertain water is definitely safe|boiling/disinfection does not reliably remove chemical or fuel contamination|lead with a clear stop/avoid action|reserve the safest water first for child under five, drinking, medicine, and infant feeding",clear water is safe|boiling removes fuel or chemical contamination
beacon_asst_sft_v1_0567,train,wash_ors_water,critical,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. shopkeepers storing water in reused plastic drums near fuel cans;  hill-road landslide-prone route; no reliable network; offline guidance is needed. Someone is assuming: Boiling fixes fuel-smelling or oily water. people want to save fuel for cooking..,"Do not use this assumption as your water-safety check: Boiling fixes fuel-smelling or oily water. Boiling may help with germs, but it does not reliably remove fuel or chemical contamination.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to elder. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see repeated vomiting, blood in stool, sunken eyes, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"boiling/disinfection does not reliably remove chemical or fuel contamination|put life safety and contamination control before logistics|reserve the safest water first for elder, drinking, medicine, and infant feeding|treat fuel smell, oil sheen, or chemical suspicion as a reason to avoid that water source",boiling removes fuel or chemical contamination
beacon_asst_sft_v1_0568,train,wash_ors_water,high,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. crowded school shelter with one ORS packet and limited safe water;  apartment block during long power outage; no reliable network; offline guidance is needed. Someone is assuming: ORS can be mixed with any available water in an emergency. several people have loose stools..,"Do not use this assumption as your water-safety check: ORS can be mixed with any available water in an emergency.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to infant. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see blood in stool, sunken eyes, confusion, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"boiling/disinfection does not reliably remove chemical or fuel contamination|mix ORS only with safer treated water when possible|watch for lethargy, repeated vomiting, blood in stool, or inability to drink|protect vulnerable people first",make ORS stronger than directed|unsafe water is fine for infants after one boil
beacon_asst_sft_v1_0569,train,wash_ors_water,high,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. family preparing baby formula during a water outage;  urban flood in a market lane; no reliable network; offline guidance is needed. Someone is assuming: Baby formula can be made with cloudy water if boiled once. only cloudy stored water is available..,"Treat the water as doubtful until there is a safer source or proper treatment: Baby formula can be made with cloudy water if boiled once. Boiling may help with germs, but it does not reliably remove fuel or chemical contamination.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to infant. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see sunken eyes, confusion, unable to drink, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"watch for lethargy, repeated vomiting, blood in stool, or inability to drink|do not claim uncertain water is definitely safe|separate immediate danger, watch-list, and routine actions|reserve the safest water first for infant, drinking, medicine, and infant feeding",unsafe water is fine for infants after one boil|clear water is safe
beacon_asst_sft_v1_0570,train,wash_ors_water,critical,hinglish,pending,pending,pending,pending,,,,Volunteer ko short Hinglish answer chahiye. volunteers managing a relief-camp drinking-water queue;  relief camp with local volunteers; no reliable network; offline guidance is needed. Log soch rahe hain: A clean-looking open bucket keeps treated water safe all day. Pehle kya karein?,"Paani ke liye yeh shortcut risky hai: A clean-looking open bucket keeps treated water safe all day.
Sabse safe available paani peene, ORS, baby formula, aur medicine ke liye bachao. person with diabetes ko pehle priority do. Doubtful paani ko alag mark karo, clean covered container use karo, aur cup/bartan share karne se bacho.
Agar confusion, unable to drink, lethargy dikhe, trained local help ya medical/rescue help jaldi lo.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"watch for lethargy, repeated vomiting, blood in stool, or inability to drink|do not claim uncertain water is definitely safe|allow light Hinglish phrasing without slang-heavy text|reserve the safest water first for person with diabetes, drinking, medicine, and infant feeding",clear water is safe|boiling removes fuel or chemical contamination
beacon_asst_sft_v1_0571,train,wash_ors_water,medium,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. low-network village collecting roof runoff after rain;  rural PHC or ASHA worker not immediately reachable; no reliable network; offline guidance is needed. Someone is assuming: Rainwater collected from a dirty roof is safe without treatment. only two litres of cleaner-looking water remain..,"Do not use this assumption as your water-safety check: Rainwater collected from a dirty roof is safe without treatment.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to pregnant person. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see unable to drink, lethargy, repeated vomiting, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"do not claim uncertain water is definitely safe|boiling/disinfection does not reliably remove chemical or fuel contamination|give lower-risk checks the user can do offline|reserve the safest water first for pregnant person, drinking, medicine, and infant feeding",boiling removes fuel or chemical contamination
beacon_asst_sft_v1_0572,train,wash_ors_water,high,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. caregiver helping a vomiting child when ORS is not available;  cyclone shelter in a school building; no reliable network; offline guidance is needed. Someone is assuming: A vomiting child should stop all fluids and food until vomiting ends. family wants to stop all feeding until vomiting ends..,"That is not a safe basis for drinking water or ORS: A vomiting child should stop all fluids and food until vomiting ends.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to child under five. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see lethargy, repeated vomiting, blood in stool, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"boiling/disinfection does not reliably remove chemical or fuel contamination|keep the answer compact enough for a low-network saved card|reserve the safest water first for child under five, drinking, medicine, and infant feeding|do not use clear appearance as proof that floodwater is safe to drink",unsafe water is fine for infants after one boil
beacon_asst_sft_v1_0573,train,wash_ors_water,high,english,pending,pending,pending,pending,,,,"A local volunteer needs a short practical answer. multi-generation family sharing one water container;  pilgrim group cut off from mobile data; no reliable network; offline guidance is needed. Someone is assuming: If adults tolerate the water, infants and elders can use it too. adults say they drank it and felt fine..","Do not use this assumption as your water-safety check: If adults tolerate the water, infants and elders can use it too.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to infant. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see repeated vomiting, blood in stool, sunken eyes, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"boiling/disinfection does not reliably remove chemical or fuel contamination|watch for lethargy, repeated vomiting, blood in stool, or inability to drink|use direct action lines instead of a long explanation|reserve the safest water first for infant, drinking, medicine, and infant feeding",unsafe water is fine for infants after one boil|clear water is safe
beacon_asst_sft_v1_0574,train,wash_ors_water,critical,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. family on the first floor after floodwater entered the lane;  low-network village after heavy rain; no reliable network; offline guidance is needed. Someone is assuming: Clear-looking floodwater is safe after settling. a child is thirsty and crying.. Answer for someone who may have to act before the network returns.,"Do not use this assumption as your water-safety check: Clear-looking floodwater is safe after settling.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to child under five. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see blood in stool, sunken eyes, confusion, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"watch for lethargy, repeated vomiting, blood in stool, or inability to drink|do not claim uncertain water is definitely safe|end with escalation signs|reserve the safest water first for child under five, drinking, medicine, and infant feeding",clear water is safe|boiling removes fuel or chemical contamination
beacon_asst_sft_v1_0575,train,wash_ors_water,critical,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. shopkeepers storing water in reused plastic drums near fuel cans;  hill-road landslide-prone route; no reliable network; offline guidance is needed. Someone is assuming: Boiling fixes fuel-smelling or oily water. people want to save fuel for cooking.. Answer for someone who may have to act before the network returns.,"Treat the water as doubtful until there is a safer source or proper treatment: Boiling fixes fuel-smelling or oily water. Boiling may help with germs, but it does not reliably remove fuel or chemical contamination.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to elder. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see sunken eyes, confusion, unable to drink, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"watch for lethargy, repeated vomiting, blood in stool, or inability to drink|do not claim uncertain water is definitely safe|assign simple roles for family or neighbors|reserve the safest water first for elder, drinking, medicine, and infant feeding",boiling removes fuel or chemical contamination
beacon_asst_sft_v1_0576,train,wash_ors_water,high,english,pending,pending,pending,pending,,,,A local volunteer needs a short practical answer. crowded school shelter with one ORS packet and limited safe water;  apartment block during long power outage; no reliable network; offline guidance is needed. Someone is assuming: ORS can be mixed with any available water in an emergency. several people have loose stools.. Answer for someone who may have to act before the network returns.,"That is not a safe basis for drinking water or ORS: ORS can be mixed with any available water in an emergency.
Keep the safest available water for drinking, ORS, baby formula, and medicines first. Give priority to infant. Mark doubtful water separately, use covered clean containers, and avoid shared cups where possible. If ORS is needed, mix it with the safest treated water you can get and do not change the packet concentration.
Escalate quickly if you see confusion, unable to drink, lethargy, or if vulnerable people cannot move, drink, breathe normally, or stay alert.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"do not claim uncertain water is definitely safe|use the safest available water for drinking, ORS, infant feeding, and medicine|boiling/disinfection does not reliably remove chemical or fuel contamination|avoid diagnosis or official-status claims",make ORS stronger than directed|unsafe water is fine for infants after one boil
beacon_asst_sft_v1_0577,train,wash_ors_water,high,hinglish,pending,pending,pending,pending,,,,Volunteer ko short Hinglish answer chahiye. family preparing baby formula during a water outage;  urban flood in a market lane; no reliable network; offline guidance is needed. Log soch rahe hain: Baby formula can be made with cloudy water if boiled once. Pehle kya karein?,"Paani ke liye yeh shortcut risky hai: Baby formula can be made with cloudy water if boiled once. Boiling se fuel ya chemical contamination reliably nahi nikalti.
Sabse safe available paani peene, ORS, baby formula, aur medicine ke liye bachao. infant ko pehle priority do. Doubtful paani ko alag mark karo, clean covered container use karo, aur cup/bartan share karne se bacho.
Agar unable to drink, lethargy, repeated vomiting dikhe, trained local help ya medical/rescue help jaldi lo.",water_treat_uncertain_source|safe_storage|ors_safe_water|dehydration_escalation,"boiling/disinfection does not reliably remove chemical or fuel contamination|avoid technical terms unless explained plainly|reserve the safest water first for infant, drinking, medicine, and infant feeding|prioritize the safest available water for infant feeding before adult uses",unsafe water is fine for infants after one boil|clear water is safe
